ID,State,Date,Day_of_Week,Weather_Conditions,Road_Conditions,Light_Conditions,Type_of_Road,Type_of_Junction,Type_of_Accident,Vehicle_Type,Driver_Age_Group,Num_Vehicles_Involved,Num_Casualties,Speed_Limit,Distance_to_Nearest_Hospital,Distance_to_Nearest_Police_Station,Visibility,Road_Width,Road_Surface_Friction_Coefficient,Vehicle_Speed,Time_Taken_for_Emergency_Response
166850,Missouri,2024-01-15 08:04:23,Thursday,Rainy,Muddy,Dawn,Freeway,Underpass,Side collision,Bicycle,Teenager,1,2,67.0,9.622312492,3.967226772,365.3101368,4.904635047,0.983629936,90.0,5.063979006
165529,Missouri,2024-01-16 01:22:48,Tuesday,Rainy,Muddy,Dusk,Freeway,Intersection,Pedestrian involved,Pedestrian,Young Adult,1,1,53.0,6.774471015,0.978380238,248.8245329,4.203826106,0.901195234,39.0,21.50076839
166782,Missouri,2024-01-17 18:22:40,Wednesday,Foggy,Icy,Daylight,Rural,Crossroads,Side collision,Motorcycle,Senior,2,0,54.0,2.499501812,7.819291151,819.5759199,8.906024602,0.269218148,4.0,28.24193288
165816,Missouri,2024-01-18 23:57:39,Friday,Snowy,Icy,Night,Urban,Underpass,Pedestrian involved,Motorcycle,Young Adult,3,1,68.0,7.771135344,7.815790551,711.6501614,6.157711278,0.406692291,5.0,17.498543705
167027,Missouri,2024-01-20 14:29:12,Sunday,Snowy,Muddy,Daylight,Freeway,T-Junction,Rollover,Motorcycle,Adult,4,3,64.0,2.758882588,6.092484065,314.2103654,9.91266326,0.56417618,49.0,13.36681171
166710,Missouri,2024-01-22 03:32:27,Tuesday,Rainy,Muddy,Daylight,Highway,Crossroads,Head-on collision,Bicycle,Senior,2,1,60.0,6.321012976,0.241801049,111.8667151,7.417260201,0.904982616,49.0,7.574083869
165766,Missouri,2024-01-22 05:56:55,Wednesday,Sunny,Dry,Dawn,Highway,Intersection,Rollover,Bicycle,Young Adult,5,3,52.0,5.789340084,5.797679289,712.244601,9.269260118,0.395029561,31.0,17.498543705
165850,Missouri,2024-01-23 01:47:50,Sunday,Snowy,Dry,Dawn,Rural,Intersection,Rear-end collision,Pedestrian,Adult,5,3,63.0,6.478620088,2.804349563,271.1551415,7.994175241,0.208477857,53.0,17.498543705
166622,Missouri,2024-01-24 07:59:27,Thursday,Stormy,Icy,Night,Urban,Intersection,Cyclist involved,Truck,Young Adult,5,0,52.0,3.490347554,8.727461917,466.7543504,8.764422858,0.874374431,49.0,16.21693379
165797,Missouri,2024-01-25 06:04:25,Monday,Rainy,Muddy,Daylight,Urban,Roundabout,Rear-end collision,Car,Senior,5,2,32.0,4.620569423,4.356742043,738.4868823,7.578131649,0.239029191,62.0,19.36943843
165893,Missouri,2024-01-25 11:29:39,Thursday,Snowy,Muddy,Daylight,Freeway,Intersection,Side collision,Truck,Adult,4,1,33.0,3.958247672,1.915928848,844.7570736,5.957406588,0.481952117,21.0,18.91000255
166489,Missouri,2024-01-31 12:33:32,Wednesday,Snowy,Dry,Dawn,Freeway,Roundabout,Head-on collision,Motorcycle,Young Adult,5,2,41.0,6.480197207,6.3015615,130.3238383,6.182803624,0.480614948,52.0,29.20816412
166770,Missouri,2024-02-02 04:17:50,Saturday,Snowy,Wet,Dusk,Freeway,Underpass,Rear-end collision,Motorcycle,Adult,5,3,60.0,9.854969858,7.112539472,946.5441353,9.612591637,0.574617999,14.0,26.34324118
165688,Missouri,2024-02-05 05:19:23,Sunday,Rainy,Dry,Dusk,Freeway,Intersection,Pedestrian involved,Pedestrian,Senior,2,2,66.0,0.888187969,5.629540443,462.1590476,5.876543999,0.185350189,41.0,18.1551962
165930,Missouri,2024-02-07 01:05:58,Wednesday,Sunny,Wet,Dawn,Street,Underpass,Side collision,Motorcycle,Teenager,4,2,68.0,6.312354928,1.523213907,298.6459219,6.688603281,0.722423075,42.0,28.35825093
166292,Missouri,2024-02-07 04:36:25,Sunday,Stormy,Wet,Dusk,Rural,Intersection,Cyclist involved,Car,Adult,3,2,38.0,3.103361677,2.211904062,498.0700276,9.818256613,0.7955787,44.0,29.14498079
165951,Missouri,2024-02-19 03:06:31,Wednesday,Sunny,Snowy,Dusk,Urban,T-Junction,Head-on collision,Pedestrian,Senior,5,0,30.0,7.317667394,7.857937822,801.9108437,6.405544149,0.107184464,73.0,29.73953727
166865,Missouri,2024-02-20 09:28:11,Sunday,Sunny,Snowy,Dawn,Freeway,Underpass,Head-on collision,Motorcycle,Adult,3,0,60.0,6.233011672,1.411082124,972.2056498,4.0338385,0.913297211,18.0,23.00025338
166521,Missouri,2024-02-21 14:17:09,Saturday,Sunny,Icy,Night,Freeway,Crossroads,Rollover,Pedestrian,Adult,4,3,44.0,5.575379641,4.759880831,848.8275709,9.893246163,0.14304043,28.0,23.39550572
166261,Missouri,2024-02-22 20:37:18,Friday,Snowy,Dry,Dusk,Highway,Underpass,Rollover,Truck,Adult,5,0,64.0,9.704721995,4.553411761,126.6207618,4.408385655,0.108535276,7.0,12.55424392
166966,Missouri,2024-02-24 16:23:27,Tuesday,Stormy,Dry,Dawn,Street,T-Junction,Cyclist involved,Truck,Young Adult,5,0,42.0,6.944253878,3.556418158,554.1425457,4.156121184,0.235374389,63.0,15.58303233
166526,Missouri,2024-02-25 01:28:08,Friday,Stormy,Wet,Dawn,Street,Roundabout,Rear-end collision,Car,Senior,1,0,69.0,9.032139556,2.655337919,888.285725,6.774550613,0.48902547,49.0,22.79268936
165829,Missouri,2024-02-25 14:20:23,Sunday,Rainy,Dry,Dusk,Urban,Underpass,Head-on collision,Bicycle,Young Adult,5,0,47.0,8.29712835,4.752785314,368.5472477,6.559372315,0.363006134,49.0,8.540568721
165905,Missouri,2024-02-26 00:18:16,Sunday,Sunny,Snowy,Night,Street,Intersection,Run-off-road,Truck,Senior,5,3,43.0,2.499997741,3.411179995,286.5746409,6.537440033649001,0.967178963,21.0,20.1786115
166503,Missouri,2024-02-26 15:05:30,Monday,Rainy,Snowy,Daylight,Highway,Crossroads,Head-on collision,Motorcycle,Teenager,5,0,48.0,8.663457159,8.672273338,485.4433431,8.112940151,0.752947494,49.0,25.27012474
165977,Missouri,2024-02-26 15:37:46,Thursday,Snowy,Dry,Daylight,Rural,Roundabout,Rollover,Pedestrian,Young Adult,4,0,31.0,4.414622009,0.907822967,637.7098273,9.9098374,0.24328676,49.0,25.07203744
166755,Missouri,2024-02-26 19:32:18,Sunday,Snowy,Dry,Dawn,Urban,Roundabout,Head-on collision,Motorcycle,Young Adult,4,1,43.0,0.453957318,4.898993058,935.8770065,8.327821777,0.743227506,19.0,15.24824466
165490,Missouri,2024-02-27 00:42:43,Friday,Foggy,Wet,Daylight,Urban,T-Junction,Head-on collision,Car,Teenager,2,2,58.0,5.044230084,4.799590998,325.7767114,4.690718774,0.137522833,30.0,14.81084104
166157,Missouri,2024-02-27 16:01:41,Sunday,Sunny,Wet,Daylight,Rural,Roundabout,Cyclist involved,Truck,Adult,4,0,42.0,2.005954575,5.682005703,705.4366722,9.901917273,0.727382331,87.0,25.51304866
166222,Montana,2024-01-05 14:22:38,Thursday,Stormy,Icy,Daylight,Urban,Crossroads,Cyclist involved,Motorcycle,Adult,3,0,33.0,8.038102852,7.698240377,583.1897098,9.880525928,0.664391395,49.0,13.51945559
166151,Montana,2024-01-10 04:02:42,Sunday,Sunny,Snowy,Night,Rural,Overpass,Head-on collision,Car,Senior,2,0,56.0,1.58177531,6.625262876,707.7352891,8.789072653,0.871162794,38.0,13.33190971
166958,Montana,2024-01-10 04:52:08,Saturday,Foggy,Muddy,Dawn,Urban,Underpass,Cyclist involved,Pedestrian,Senior,1,3,50.144131777625255,6.493322594,5.616316724,270.2440371,4.578332121,0.161596664,39.0,17.498543705
165884,Montana,2024-01-11 06:35:11,Thursday,Rainy,Icy,Daylight,Urban,T-Junction,Cyclist involved,Pedestrian,Teenager,5,3,66.0,5.548051597,2.336528169,858.1791312,3.613945535,0.119746715,98.0,29.18852181
166265,Montana,2024-01-16 04:08:36,Tuesday,Rainy,Muddy,Daylight,Urban,Crossroads,Cyclist involved,Motorcycle,Young Adult,4,3,47.0,0.232447855,1.072033427,117.9202839,9.393841014,0.349315016,75.0,25.93393927
166214,Montana,2024-01-17 23:02:32,Friday,Rainy,Icy,Night,Street,T-Junction,Rear-end collision,Motorcycle,Teenager,1,0,46.0,0.578438684,1.686364953,798.0454311,3.837696503,0.433346772,49.0,16.32188287
166816,Montana,2024-01-18 13:27:47,Saturday,Rainy,Muddy,Daylight,Urban,T-Junction,Pedestrian involved,Motorcycle,Young Adult,2,3,67.0,4.985971007,9.598060503,684.2532551,4.050592607,0.688274509,33.0,5.330536702
166044,Montana,2024-01-20 02:26:49,Sunday,Rainy,Dry,Daylight,Rural,Underpass,Run-off-road,Motorcycle,Adult,3,0,67.0,5.320729035,3.50685717,909.9258341,6.888849636,0.995481477,99.0,14.60181955
166472,Montana,2024-01-20 06:29:53,Thursday,Snowy,Muddy,Daylight,Freeway,Overpass,Rollover,Bicycle,Senior,2,0,31.0,2.917839484,4.351230097,917.1609955,4.901529881,0.659601964,51.0,17.498543705
166601,Montana,2024-01-23 02:05:07,Saturday,Snowy,Dry,Night,Rural,Underpass,Rear-end collision,Truck,Young Adult,2,2,32.0,2.02658483,4.410325451,438.3648466,9.037779211,0.717613455,7.0,9.957368916
165810,Montana,2024-01-24 10:49:30,Thursday,Snowy,Snowy,Dawn,Urban,Overpass,Pedestrian involved,Motorcycle,Young Adult,3,0,69.0,6.206052008,4.095599885,168.4589912,5.488999941,0.264092467,49.0,15.95734047
166262,Montana,2024-01-25 12:37:11,Friday,Foggy,Dry,Dawn,Street,Overpass,Head-on collision,Truck,Young Adult,2,1,41.0,7.654677236,4.99182356,831.153385,6.681999637,0.888651589,33.0,17.03000711
166713,Montana,2024-01-26 10:01:31,Tuesday,Snowy,Dry,Night,Street,Overpass,Rollover,Car,Young Adult,5,1,50.0,2.820475709,8.082785955,503.2865083,3.538285228,0.638708549,35.0,17.498543705
167026,Montana,2024-01-26 16:46:22,Monday,Rainy,Dry,Night,Freeway,Overpass,Pedestrian involved,Motorcycle,Senior,3,2,69.0,1.808964598,3.613731529,639.5654322,5.134964271,0.772724003,79.0,10.12044285
166956,Montana,2024-01-27 01:58:35,Saturday,Stormy,Dry,Dusk,Highway,Overpass,Cyclist involved,Truck,Adult,3,2,67.0,8.860650215,1.539654321,902.4846355,7.674823986,0.215103505,57.0,27.87900835
166016,Montana,2024-01-29 00:59:06,Friday,Stormy,Wet,Daylight,Urban,Overpass,Head-on collision,Truck,Senior,1,3,42.0,1.095903573,7.693781468,904.788106,8.674625512,0.646290457,55.0,26.36275756
166942,Montana,2024-01-29 13:03:26,Saturday,Stormy,Muddy,Dawn,Freeway,Crossroads,Side collision,Motorcycle,Teenager,2,2,48.0,9.536478761,7.405513402,506.6186748,5.835578781,0.200621188,39.0,10.98612842
166709,Montana,2024-02-01 05:50:07,Tuesday,Sunny,Muddy,Dusk,Highway,Roundabout,Pedestrian involved,Motorcycle,Senior,1,1,50.0,3.298440676,8.556506793,233.8005953,4.678957525,0.843645931,92.0,17.498543705
165648,Montana,2024-02-01 18:59:42,Monday,Stormy,Icy,Dawn,Street,Intersection,Side collision,Pedestrian,Young Adult,5,1,39.0,4.675636066,6.860102982,336.9768137,7.427999262,0.260799504,82.0,26.27954899
166043,Montana,2024-02-02 12:35:01,Thursday,Stormy,Muddy,Dawn,Urban,Underpass,Rear-end collision,Truck,Teenager,1,1,56.0,8.276479803,3.551435106,485.6325536,6.537440033649001,0.775135995,98.0,12.85835336
166481,Montana,2024-02-07 01:24:55,Monday,Rainy,Wet,Dawn,Highway,Overpass,Head-on collision,Bicycle,Adult,1,3,40.0,7.461074346,7.543195141,912.2228349,3.275269679,0.545060217,56.0,27.47638741
166550,Montana,2024-02-08 21:23:42,Wednesday,Snowy,Snowy,Dawn,Street,T-Junction,Cyclist involved,Truck,Young Adult,2,2,40.0,2.673438253,4.6523668,302.2160065,6.537440033649001,0.311150387,51.0,15.73806282
166093,Montana,2024-02-11 20:03:37,Monday,Snowy,Icy,Dawn,Rural,Overpass,Pedestrian involved,Bicycle,Young Adult,3,2,46.0,2.954776383,8.574406148,706.4531985,6.475692854,0.669083825,68.0,29.86374078
165975,Montana,2024-02-14 17:20:59,Friday,Stormy,Dry,Dusk,Highway,Overpass,Cyclist involved,Motorcycle,Young Adult,1,0,67.0,3.488749312,7.893634064,652.3187286,7.308470215,0.188364905,10.0,8.356445277
165521,Montana,2024-02-16 22:47:38,Saturday,Snowy,Snowy,Night,Freeway,Overpass,Run-off-road,Truck,Senior,3,1,58.0,3.24105727,2.533774447,164.04582,6.599368048,0.189044025,17.0,15.07747909
165702,Montana,2024-02-17 03:58:39,Tuesday,Snowy,Dry,Night,Street,Overpass,Head-on collision,Motorcycle,Senior,3,3,50.0,2.914779371,2.581462145,248.5485653,3.043761704,0.600071391,82.0,23.87395442
166624,Montana,2024-02-20 07:04:13,Sunday,Rainy,Muddy,Dawn,Freeway,Underpass,Pedestrian involved,Car,Adult,4,3,50.144131777625255,9.674976324,7.416183075,976.6468067,6.537440033649001,0.899509337,39.0,16.82208811
166463,Montana,2024-02-23 03:04:29,Monday,Stormy,Icy,Night,Highway,Intersection,Rollover,Bicycle,Young Adult,3,0,34.0,8.548877061,8.993884325,150.6189813,6.021597392,0.546269972,44.0,25.28084853
166900,Montana,2024-02-25 11:15:55,Friday,Snowy,Snowy,Daylight,Highway,Underpass,Run-off-road,Bicycle,Young Adult,2,0,40.0,2.797973728,9.579201873,339.2524371,7.493121344,0.715921857,78.0,5.688708968
165834,Montana,2024-02-26 03:27:35,Saturday,Sunny,Wet,Night,Rural,Crossroads,Side collision,Bicycle,Teenager,1,3,48.0,9.650431088,4.568804154,900.8579516,5.052389897,0.413754818,50.0,17.86521197
166000,Montana,2024-02-26 10:33:09,Monday,Stormy,Muddy,Daylight,Rural,Underpass,Pedestrian involved,Pedestrian,Teenager,2,3,60.0,7.663051068,4.422926077,152.259536,6.587029325,0.764783468,49.0,11.39792174
166623,Nebraska,2024-01-02 05:23:09,Friday,Rainy,Icy,Dawn,Highway,T-Junction,Side collision,Car,Senior,4,0,35.0,2.309883007,3.315884518,898.7241908,5.753897577,0.947897085,53.0,15.4782401
166149,Nebraska,2024-01-02 08:22:30,Sunday,Rainy,Wet,Night,Rural,Crossroads,Side collision,Bicycle,Teenager,5,3,31.0,5.981507398,1.394304722,602.5676143,5.841908371,0.6129726,54.0,20.00353978
166815,Nebraska,2024-01-05 01:53:25,Saturday,Rainy,Muddy,Dusk,Urban,Underpass,Rollover,Truck,Adult,1,0,50.144131777625255,2.098866817,8.724182709,932.4779314,6.537440033649001,0.706337203,14.0,9.393944769
166835,Nebraska,2024-01-12 13:35:07,Tuesday,Snowy,Muddy,Night,Freeway,T-Junction,Pedestrian involved,Motorcycle,Young Adult,1,3,45.0,5.915251244,7.329933055,286.1127728,3.208269697,0.461940424,18.0,21.46693175
166003,Nebraska,2024-01-14 03:24:26,Wednesday,Foggy,Wet,Dawn,Rural,T-Junction,Cyclist involved,Truck,Adult,1,1,32.0,6.032233034,0.338791744,917.9635136,6.34812734,0.597113208,47.0,18.31849251
166711,Nebraska,2024-01-14 08:22:04,Wednesday,Foggy,Snowy,Dusk,Urban,Underpass,Rollover,Pedestrian,Adult,3,1,49.0,3.266760093,0.361680596,413.0008941,6.537440033649001,0.877146697,52.0,22.63503721
166019,Nebraska,2024-01-16 19:44:20,Friday,Sunny,Snowy,Dusk,Street,Crossroads,Head-on collision,Pedestrian,Young Adult,4,3,59.0,7.776471875,6.299920768,188.4053326,6.537440033649001,0.228510594,81.0,15.91642287
165550,Nebraska,2024-01-21 04:29:20,Monday,Snowy,Wet,Dawn,Urban,Crossroads,Rollover,Truck,Senior,4,3,37.0,4.426982555,6.116763003,362.1872787,3.961196611,0.367192966,47.0,15.86380817
166021,Nebraska,2024-01-23 10:07:03,Friday,Stormy,Snowy,Dusk,Street,Crossroads,Rollover,Bicycle,Senior,4,2,46.0,5.71040545,8.497071348,175.5763984,9.588370494,0.505714376,96.0,5.889129915
167034,Nebraska,2024-01-23 13:25:49,Thursday,Snowy,Snowy,Dawn,Urban,Underpass,Rear-end collision,Motorcycle,Young Adult,4,3,34.0,3.609930386,9.65261494,377.2628362,9.807107961,0.936231627,49.0,6.447965071
165996,Nebraska,2024-01-25 09:40:49,Friday,Snowy,Wet,Night,Street,Crossroads,Pedestrian involved,Motorcycle,Teenager,4,3,46.0,6.269885391,7.549311953,723.9655521,7.506850835,0.820587136,65.0,17.498543705
166714,Nebraska,2024-01-31 20:04:03,Saturday,Stormy,Icy,Dusk,Street,Crossroads,Cyclist involved,Bicycle,Teenager,3,3,34.0,8.098040824,1.313550462,542.8170991,7.079326509,0.853811593,17.0,15.71695924
166859,Nebraska,2024-02-03 22:05:57,Saturday,Foggy,Dry,Night,Rural,Overpass,Head-on collision,Motorcycle,Adult,3,3,50.0,8.322728242,9.196089273,901.9335409,4.773942635,0.962775342,49.0,25.45183516
166075,Nebraska,2024-02-06 10:05:07,Wednesday,Stormy,Dry,Dusk,Highway,Underpass,Head-on collision,Truck,Teenager,1,2,67.0,2.71921891,6.897319528,796.8709442,3.364200645,0.514725149,18.0,19.24752102
165941,Nebraska,2024-02-06 22:29:44,Wednesday,Sunny,Dry,Night,Rural,Underpass,Rollover,Bicycle,Senior,4,0,46.0,5.21781003,0.640529981,576.8343441,4.396142671,0.741753263,73.0,19.7197089
166069,Nebraska,2024-02-10 13:22:10,Monday,Foggy,Muddy,Night,Urban,Overpass,Rear-end collision,Motorcycle,Adult,2,0,36.0,9.45837601,4.99526739,608.0857141,3.230671216,0.650511959,100.0,16.89457061
167008,Nebraska,2024-02-12 16:36:18,Saturday,Foggy,Snowy,Dawn,Street,Overpass,Rear-end collision,Car,Adult,3,2,67.0,2.213758151,4.490297886,246.6123342,3.461854495,0.210254725,9.0,23.07586082
166101,Nebraska,2024-02-14 09:24:03,Sunday,Foggy,Icy,Dusk,Freeway,Crossroads,Run-off-road,Pedestrian,Teenager,4,2,61.0,9.406422726,7.177107788,110.8171674,8.301876166,0.168417475,64.0,17.96813137
166076,Nebraska,2024-02-15 06:13:00,Thursday,Stormy,Muddy,Dawn,Street,Underpass,Side collision,Pedestrian,Adult,2,0,41.0,2.012846941,4.82025512,537.2245001,8.457291706,0.112889313,4.0,17.498543705
166879,Nebraska,2024-02-18 15:23:24,Thursday,Sunny,Muddy,Dawn,Freeway,Roundabout,Cyclist involved,Truck,Adult,4,2,50.0,6.472273644,3.027989761,929.5557116,4.715695621,0.667122228,46.0,15.76225513
166360,Nebraska,2024-02-19 02:58:06,Thursday,Snowy,Snowy,Dusk,Highway,Crossroads,Rear-end collision,Motorcycle,Adult,1,2,47.0,0.236781942,3.401611554,290.6818196,7.872096475,0.901081421,40.0,16.38638798
166362,Nebraska,2024-02-19 22:47:46,Monday,Sunny,Wet,Daylight,Highway,Roundabout,Rear-end collision,Pedestrian,Senior,5,3,57.0,8.296406554,3.519741079,238.0414494,4.497255459,0.299176961,94.0,23.49705451
165845,Nebraska,2024-02-20 11:04:25,Saturday,Foggy,Wet,Dawn,Freeway,Intersection,Side collision,Pedestrian,Senior,4,3,63.0,6.338247965,0.47118678,279.8513056,4.645318879,0.893023516,47.0,10.39937483
167020,Nebraska,2024-02-23 17:16:49,Saturday,Snowy,Icy,Dawn,Highway,Intersection,Pedestrian involved,Truck,Young Adult,5,1,65.0,0.792437408,2.940824618,781.4666226,3.153216824,0.278860635,13.0,26.37160288
165903,Nebraska,2024-02-24 01:58:15,Friday,Sunny,Muddy,Dawn,Street,T-Junction,Run-off-road,Car,Young Adult,4,1,53.0,0.162205534,7.769765188,549.444683,6.749058571,0.749417006,49.0,17.498543705
165934,Nebraska,2024-02-24 16:07:09,Thursday,Sunny,Dry,Dawn,Street,Roundabout,Head-on collision,Pedestrian,Young Adult,2,3,36.0,6.410105993,3.125269129,878.9377272,3.493176387,0.548820103,76.0,23.6527496
166111,Nebraska,2024-02-24 21:08:18,Sunday,Rainy,Icy,Dawn,Rural,Roundabout,Run-off-road,Motorcycle,Adult,2,0,35.0,2.093112438,5.890929374,293.6635341,4.263690515,0.311177766,28.0,24.96432517
165747,Nebraska,2024-02-27 03:59:00,Friday,Rainy,Muddy,Dusk,Highway,Crossroads,Run-off-road,Motorcycle,Teenager,4,3,70.0,6.604663769,6.394492736,750.5857488,3.729848361,0.676464861,49.0,7.137050197
166047,Nebraska,2024-02-28 13:43:31,Monday,Rainy,Snowy,Night,Street,Underpass,Rear-end collision,Motorcycle,Senior,3,0,30.0,3.790419317,7.835681524,203.3101601,6.537440033649001,0.707542439,0.0,10.14230668
166897,Nevada,2024-01-01 12:24:21,Saturday,Stormy,Wet,Dawn,Freeway,Underpass,Cyclist involved,Pedestrian,Adult,2,1,64.0,2.862847269,9.241082102,161.0948029,6.028519379,0.214053558,49.0,17.498543705
166689,Nevada,2024-01-03 20:26:00,Tuesday,Stormy,Wet,Dawn,Rural,Crossroads,Pedestrian involved,Bicycle,Young Adult,4,2,43.0,1.306562349,8.44290497,920.6997669,3.186090674,0.281841359,49.0,17.498543705
165604,Nevada,2024-01-04 15:16:38,Tuesday,Snowy,Muddy,Night,Street,Underpass,Rollover,Pedestrian,Adult,4,3,59.0,0.278683447,6.781879442,183.1203334,6.557301233,0.73269397,30.0,17.498543705
166915,Nevada,2024-01-04 19:18:03,Thursday,Sunny,Icy,Night,Highway,Overpass,Pedestrian involved,Motorcycle,Adult,1,0,40.0,6.271520112,9.447153888,310.2482676,9.858405657,0.628948669,92.0,6.247585204
165792,Nevada,2024-01-06 13:59:49,Monday,Sunny,Snowy,Dusk,Highway,Intersection,Rollover,Truck,Young Adult,5,1,50.144131777625255,3.159094447,2.850944848,455.3249473,7.676312579,0.168878135,86.0,15.34942085
165637,Nevada,2024-01-06 14:14:14,Monday,Foggy,Dry,Dawn,Street,Intersection,Run-off-road,Bicycle,Teenager,1,3,31.0,6.714208507,5.531510133,946.6034565,7.367084088,0.567305888,87.0,14.7927122
165441,Nevada,2024-01-07 06:48:41,Wednesday,Rainy,Wet,Dusk,Highway,Overpass,Rear-end collision,Car,Teenager,4,0,59.0,6.010958363,7.872237441,892.7208736,9.329544864,0.756147199,63.0,20.44267653
166688,Nevada,2024-01-07 08:03:09,Tuesday,Rainy,Dry,Dawn,Highway,Underpass,Side collision,Car,Teenager,5,1,35.0,1.261889649,9.485539055,123.2810386,3.680012215,0.194029251,53.0,26.20189458
166935,Nevada,2024-01-07 22:22:15,Thursday,Snowy,Dry,Dawn,Urban,Crossroads,Head-on collision,Bicycle,Adult,1,2,41.0,2.462821027,3.082592914,558.4269323,6.537440033649001,0.863263413,93.0,19.09209425
166125,Nevada,2024-01-08 18:28:01,Sunday,Foggy,Dry,Daylight,Highway,T-Junction,Rear-end collision,Bicycle,Adult,3,3,50.144131777625255,0.921136908,1.560453576,444.4750709,4.761637077,0.863805426,23.0,17.498543705
166976,Nevada,2024-01-10 07:05:24,Thursday,Stormy,Icy,Dawn,Freeway,Intersection,Rollover,Car,Senior,5,2,67.0,8.619681178,6.734142364,125.4645595,6.294169403,0.749654688,83.0,13.73086153
166330,Nevada,2024-01-11 07:47:33,Tuesday,Stormy,Muddy,Night,Highway,Crossroads,Pedestrian involved,Car,Senior,3,0,45.0,3.191845879,5.70354229,250.6090804,9.652098955,0.60663161,87.0,10.23125415
166621,Nevada,2024-01-13 17:42:18,Sunday,Sunny,Snowy,Night,Rural,Underpass,Head-on collision,Bicycle,Young Adult,1,3,50.144131777625255,7.723855502,7.52381249,605.8547544,6.942783949,0.751666429,39.0,17.498543705
166397,Nevada,2024-01-14 21:40:49,Tuesday,Stormy,Muddy,Daylight,Rural,Crossroads,Cyclist involved,Bicycle,Adult,3,0,38.0,6.759135899,2.970260502,402.9180466,7.195467985,0.823390808,53.0,6.699838545
165602,Nevada,2024-01-16 13:20:00,Wednesday,Foggy,Snowy,Dusk,Urban,Roundabout,Rollover,Motorcycle,Senior,5,2,67.0,6.839176099,5.91319133,956.3711206,6.537440033649001,0.284372907,60.0,10.34835437
166529,Nevada,2024-01-22 22:52:21,Sunday,Rainy,Snowy,Daylight,Freeway,Overpass,Run-off-road,Truck,Young Adult,2,0,40.0,5.005704703,9.881901676,318.094247,3.075952604,0.664300102,1.0,12.58939932
165664,Nevada,2024-01-23 01:51:01,Saturday,Rainy,Wet,Daylight,Highway,Overpass,Run-off-road,Truck,Senior,2,3,47.0,2.107560664,4.335128055,374.3062398,7.351459736,0.694816494,35.0,23.01503671
165632,Nevada,2024-01-26 05:02:38,Tuesday,Snowy,Muddy,Night,Street,Overpass,Head-on collision,Truck,Young Adult,1,2,49.0,0.649099211,9.961451027,986.196352,9.165228921,0.390018964,25.0,19.00629316
166696,Nevada,2024-01-27 03:45:21,Wednesday,Stormy,Wet,Dawn,Rural,Overpass,Pedestrian involved,Motorcycle,Senior,3,3,50.0,8.035232769,8.529945892,955.7744407,3.128193871,0.696120954,61.0,21.43588906
165751,Nevada,2024-01-29 14:05:30,Monday,Foggy,Wet,Dawn,Urban,Underpass,Rear-end collision,Pedestrian,Senior,2,0,44.0,9.776336472,3.300145069,981.1632596,4.900311383,0.508384772,3.0,16.92155208
165922,Nevada,2024-01-30 01:10:02,Wednesday,Stormy,Snowy,Dusk,Urban,Overpass,Head-on collision,Car,Senior,3,3,37.0,4.531901568,9.849024358,818.6949393,4.73610486,0.580926045,49.0,10.19866255
166186,Nevada,2024-01-31 15:16:31,Thursday,Sunny,Dry,Night,Highway,Intersection,Rear-end collision,Pedestrian,Young Adult,5,2,58.0,9.785584885,0.909805311,211.1908808,9.643683796,0.414768115,46.0,17.498543705
165695,Nevada,2024-02-03 07:24:42,Friday,Rainy,Snowy,Dusk,Urban,Crossroads,Rear-end collision,Car,Teenager,3,0,69.0,7.779277734,5.718081209,425.292216,6.537440033649001,0.399493152,94.0,17.00418443
166465,Nevada,2024-02-06 08:29:27,Saturday,Rainy,Wet,Night,Rural,Roundabout,Cyclist involved,Car,Young Adult,2,0,54.0,4.693941896,7.816195632,274.2728004,6.537440033649001,0.661709142,85.0,6.297460237
166531,Nevada,2024-02-07 12:52:50,Saturday,Rainy,Dry,Dawn,Highway,T-Junction,Cyclist involved,Pedestrian,Young Adult,3,3,45.0,0.336962309,1.8935053,538.0436909,7.042377648,0.859943297,49.0,14.43248305
165772,Nevada,2024-02-12 12:05:46,Friday,Rainy,Muddy,Dawn,Urban,Overpass,Run-off-road,Pedestrian,Teenager,4,1,44.0,3.264239596,3.565188162,870.9063047,3.091535098,0.341936419,49.0,17.27350805
166461,Nevada,2024-02-12 13:52:35,Tuesday,Sunny,Wet,Dawn,Rural,T-Junction,Rear-end collision,Motorcycle,Young Adult,5,1,37.0,8.408032179,9.716433437,673.6283659,6.537440033649001,0.810078593,67.0,9.043225962
165888,Nevada,2024-02-13 23:36:54,Wednesday,Stormy,Muddy,Daylight,Highway,Intersection,Run-off-road,Truck,Young Adult,2,3,41.0,2.814458635,1.334565547,985.0451545,5.485273162,0.106017247,65.0,9.248063824
166972,Nevada,2024-02-15 20:01:05,Monday,Stormy,Wet,Dawn,Urban,Roundabout,Side collision,Motorcycle,Senior,5,1,56.0,2.418807006,6.30063788,232.6499489,5.622926824,0.544706078,30.0,22.22598886
166735,Nevada,2024-02-20 00:37:02,Monday,Stormy,Wet,Daylight,Highway,T-Junction,Cyclist involved,Car,Young Adult,5,1,40.0,1.291148944,2.347131431,126.1450145,4.969428671,0.29035957,2.0,12.83485864
